# real imag
-1.63424907700749411e-01 4.73019295183757349e-01
-4.44761355246135304e-01 -2.32845348294499516e-01
1.28039263170254963e-01 1.47132098648914034e+00
3.29410476596588953e-01 -2.52043728418797686e-01
2.36350567651235799e-01 4.01561930867083305e-01
1.97737630664645392e-01 5.56671534494601605e-01
7.10770827516342685e-02 5.18935344198799275e-01
-3.67989216263424401e-01 -2.77944820623145794e-01
4.87295308536459526e-01 -4.95753849571092475e-01
3.33008576241873355e-01 -2.96751103200734112e-01
-5.95784388945087423e-02 4.78891062268450463e-01
-5.78824471402473728e-01 -5.42538555532835254e-01
-1.52722705177611023e-01 -5.38255383669472343e-01
-1.94547397100286679e-01 -2.20834254210617691e-02
-4.70004325128176970e-01 1.37951772788521082e-01
1.32606194932006927e-01 -3.39823351865223833e-01
1.59047540233025753e-01 -4.10712717887279477e-01
-5.09605072517700042e-01 4.60643256490480685e-02
-2.10588091622071309e-02 6.73085296904115116e-02
3.30918323782154578e-01 2.02969095433862823e-01
8.91011108939693819e-02 1.91596624177930663e-01
-6.64572614028697550e-02 1.76212292843550000e-01
3.56174660605884652e-01 6.47660799245229901e-02
-3.01540392676880487e-01 2.33648064254897203e-01
-1.63116494695172226e-01 -2.14682807497623307e-01
-8.60849162171982984e-02 8.31626558751125788e-01
-1.37366094798061389e+00 -1.90125635586931158e-02
1.67497962772977876e-01 -3.22233120445305610e-01
1.47035972343918075e-01 -3.72582980745371717e-01
2.11088771819274330e-02 -7.11965596312282428e-02
-9.51061818278119003e-02 -1.93434617190192976e-01
-9.16896235419461247e-02 -1.50900751181934162e-01
-2.00063445572007975e-01 5.67536062048313861e-01
1.87727354341018976e-01 -4.14990291958421853e-01
7.16320616603056542e-02 -3.89743964575164914e-01
-1.49185783215071727e-01 -4.81568589428874982e-01
-8.23506980006821626e-02 -2.49599006498654075e-01
4.05922694690019958e-01 -1.11475091729592579e-02
3.79842811751797571e-01 2.71541375588055800e-01
1.97825328933640965e-02 -2.11636457130955968e-01
2.76596038975574221e-01 -4.64059014409256287e-01
-3.94710202457033033e-01 4.66833074102521783e-01
2.59993198181307297e-02 -1.14423997971016211e-01
-1.09720786551075131e-01 -5.24281853331034775e-02
5.14301991714106621e-01 -4.63418472629148703e-01
-5.52988002093912301e-01 -2.74075183357263830e-02
-3.27714925219016573e-01 5.18531258889246116e-01
3.51773544338264132e-01 4.64242005804365240e-02
-5.53933052363561051e-01 2.19888650612948489e-01
-1.34195127449487396e-02 -1.88257650126675030e-01
-2.41627949795937824e-01 -1.22554235987664434e-01
6.87265031966522583e-02 -3.25095407883338350e-01
-9.67150457168499955e-02 2.63508965461154321e-01
2.37623442989683374e-02 3.64566308129705197e-01
-3.85835211981565007e-01 -2.47685298856125335e-01
2.44215477382735718e-01 3.53655109962256464e-01
-2.41693883641558860e-02 -5.86700955291016624e-01
-4.06723548381240252e-01 -1.95009095586986841e-01
3.00052042961873044e-01 4.38784308994513983e-02
1.82092314505316988e-01 -5.64418326584386620e-01
-3.59933632450801122e-01 -4.44297048774310199e-01
-4.34578729119431198e-03 -2.77582560359091235e-01
5.33261904988719670e-02 4.62716958438207815e-01
4.94089453042402704e-01 1.56242878886756476e-02
-1.48773866096216123e-01 5.84902777129237217e-01
-4.29748471298534329e-01 6.62856561748030176e-02
9.28377544877581617e-02 1.05495314590635381e-03
-9.56840312816404498e-03 -2.03995516822060963e-01
